"","id","status_group","latitude","longitude","region","management","quantity","population","IMPinstaller","IMPfunder"
"715",50185,"non-functional",-8.54613417,39.05162536,"Lindi","vwc","insufficient",290,"DWE","GOVERNMENT OF TANZANIA"
"716",2545,"non-functional",-8.54480064,38.99774495,"Lindi","vwc","insufficient",463,"DWE","GOVERNMENT OF TANZANIA"
"717",58983,"non-functional",-9.93623144,38.87545484,"Lindi","vwc","dry",210,"Other","Other"
"718",214,"non-functional",-9.93463257,38.87525255,"Lindi","vwc","insufficient",320,"Other","Other"
"719",56032,"non-functional",-9.86229926,39.06454484,"Lindi","vwc","enough",360,"Other","Other"
"720",50068,"non-functional",-9.7518279,39.39486712,"Lindi","vwc","insufficient",345,"Other","Other"
"721",49338,"non-functional",-10.27819973,39.49503446,"Lindi","vwc","seasonal",1885,"Other","Other"
"722",69591,"functional",-9.94066379,39.36927339,"Lindi","vwc","enough",196,"Other","Other"
"723",35184,"non-functional",-8.42215725,39.03326328,"Lindi","vwc","enough",200,"Other","WORLD BANK"
"724",55012,"functional",-9.94253166,39.37077651,"Lindi","vwc","enough",260,"Other","Other"
"725",33629,"non-functional",-8.53398752,39.03665252,"Lindi","vwc","enough",230,"DWE","GOVERNMENT OF TANZANIA"
"726",15101,"non-functional",-8.53860207,38.99741789,"Lindi","vwc","enough",253,"DWE","GOVERNMENT OF TANZANIA"
"727",13631,"functional-needs-repair",-8.38881189,39.03163987,"Lindi","other","seasonal",245,"DWE","GOVERNMENT OF TANZANIA"
"728",10910,"non-functional",-8.46958952,38.99785597,"Lindi","vwc","enough",300,"Other","WORLD BANK"
"729",1439,"functional",-9.86254017,39.07821972,"Lindi","vwc","enough",1680,"Other","WORLD BANK"
"730",7212,"non-functional",-8.54279626,38.98125224,"Lindi","vwc","insufficient",211,"DWE","GOVERNMENT OF TANZANIA"
"731",5875,"non-functional",-10.02970191,38.85296314,"Lindi","vwc","insufficient",1320,"Other","Other"
"732",22189,"non-functional",-10.47660626,38.96287152,"Lindi","vwc","enough",300,"Other","Other"
"733",62591,"non-functional",-10.47656619,38.96294513,"Lindi","vwc","enough",280,"Other","Other"
"734",14175,"functional",-10.00800354,38.8702065,"Lindi","vwc","enough",150,"Other","Other"
"735",58493,"functional",-8.52955334,39.01826601,"Lindi","vwc","enough",245,"DWE","GOVERNMENT OF TANZANIA"
"736",45758,"functional",-10.47636005,38.96313284,"Lindi","vwc","enough",560,"Other","Other"
"737",50730,"non-functional",-10.47643185,38.96305809,"Lindi","vwc","enough",620,"Other","Other"
"738",63327,"non-functional",-8.53152466,39.0150172,"Lindi","vwc","enough",230,"DWE","GOVERNMENT OF TANZANIA"
"739",22983,"functional",-10.00158667,38.80278634,"Lindi","vwc","enough",224,"Other","TASAF"
"740",8144,"functional",-9.95211228,38.80329175,"Lindi","water board","enough",300,"Other","Other"
"741",67627,"functional",-8.52495192,39.01291157,"Lindi","vwc","enough",606,"Other","Other"
"742",3818,"non-functional",-10.14949268,39.75346628,"Lindi","vwc","enough",1,"Other","Other"
"743",21692,"functional",-8.53864233,39.02051543,"Lindi","vwc","enough",268,"DWE","GOVERNMENT OF TANZANIA"
"744",34942,"functional",-9.95209392,38.80327556,"Lindi","water board","enough",298,"Other","Other"
"745",38697,"non-functional",-10.11538723,38.47462007,"Lindi","vwc","dry",350,"Other","Other"
"746",50402,"non-functional",-9.83156126,39.07314953,"Lindi","vwc","insufficient",500,"Other","Other"
"747",51156,"non-functional",-9.97398227,38.89837143,"Lindi","vwc","enough",198,"Other","TASAF"
"748",29362,"non-functional",-10.11442079,38.47682233,"Lindi","vwc","dry",320,"Other","Other"
"749",6129,"non-functional",-8.52524588,39.01162532,"Lindi","vwc","enough",356,"Other","Other"
"750",63284,"non-functional",-9.83707419,39.07293069,"Lindi","wua","enough",480,"Other","Other"
"751",20032,"non-functional",-8.52476013,39.0105385,"Lindi","vwc","enough",356,"Other","Other"
"752",21547,"non-functional",-10.11377044,38.47774601,"Lindi","vwc","enough",1550,"Other","GOVERNMENT OF TANZANIA"
"753",59634,"non-functional",-9.96822536,38.89701503,"Lindi","vwc","insufficient",198,"Other","TASAF"
"754",52263,"non-functional",-10.00592442,38.50827694,"Lindi","vwc","dry",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"755",32452,"non-functional",-9.17507792,38.68173013,"Lindi","vwc","dry",1,"DWE","GOVERNMENT OF TANZANIA"
"756",32578,"non-functional",-10.14639431,39.75301416,"Lindi","vwc","enough",1,"Other","Other"
"757",63475,"non-functional",-10.13183956,38.4833486,"Lindi","vwc","dry",222,"Other","GOVERNMENT OF TANZANIA"
"758",46742,"non-functional",-10.12029173,38.47730597,"Lindi","vwc","dry",225,"Other","Other"
"759",23805,"functional",-9.96726896,38.89739053,"Lindi","vwc","enough",250,"Other","TASAF"
"760",28413,"non-functional",-8.52669607,38.99786178,"Lindi","vwc","enough",259,"DWE","GOVERNMENT OF TANZANIA"
"761",23979,"functional",-9.95208803,38.80327894,"Lindi","water board","enough",300,"Other","Other"
"762",24544,"functional",-9.8344434,39.07095034,"Lindi","parastatal","seasonal",365,"Other","Other"
"763",8309,"functional-needs-repair",-10.12106542,38.4774247,"Lindi","vwc","seasonal",495,"Other","TASAF"
"764",18734,"functional",-9.9542158,38.91822444,"Lindi","vwc","insufficient",3020,"Other","Other"
"765",56676,"functional",-10.00578733,38.50511025,"Lindi","vwc","enough",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"766",59278,"non-functional",-10.01616502,38.50529484,"Lindi","vwc","dry",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"767",31955,"non-functional",-9.95736695,38.94564156,"Lindi","vwc","enough",750,"Other","Other"
"768",7813,"non-functional",-9.17619748,38.68024505,"Lindi","vwc","enough",1,"Other","Other"
"769",13764,"functional-needs-repair",-9.96648385,39.3466124,"Lindi","wua","enough",500,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"770",20180,"functional",-9.95510903,38.90645638,"Lindi","vwc","insufficient",3411,"Other","Other"
"771",25017,"non-functional",-8.52736512,38.99909774,"Lindi","vwc","enough",259,"DWE","GOVERNMENT OF TANZANIA"
"772",20287,"functional",-9.18384113,38.67804811,"Lindi","vwc","enough",360,"DWE","GOVERNMENT OF TANZANIA"
"773",35884,"functional",-9.17529831,38.67895319,"Lindi","vwc","enough",390,"DWE","GOVERNMENT OF TANZANIA"
"774",24511,"non-functional",-10.52793746,39.62888204,"Lindi","vwc","dry",2345,"Other","Other"
"775",9673,"non-functional",-10.05104459,38.65069246,"Lindi","vwc","dry",220,"Other","Other"
"776",45532,"non-functional",-10.13173135,38.46789008,"Lindi","vwc","insufficient",120,"Other","GOVERNMENT OF TANZANIA"
"777",6241,"non-functional",-9.95738421,38.94599966,"Lindi","vwc","enough",530,"Other","Other"
"778",20704,"non-functional",-10.02087462,38.74852845,"Lindi","vwc","seasonal",450,"Other","GOVERNMENT OF TANZANIA"
"779",11993,"non-functional",-10.05065506,38.64791278,"Lindi","vwc","dry",450,"Other","Other"
"780",40194,"functional-needs-repair",-10.06326772,38.6411521,"Lindi","vwc","insufficient",215,"Other","GOVERNMENT OF TANZANIA"
"781",2288,"non-functional",-10.01965388,38.49922826,"Lindi","vwc","dry",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"782",55506,"functional",-9.85261402,38.45493447,"Lindi","vwc","enough",250,"DWE","GOVERNMENT OF TANZANIA"
"783",23265,"functional",-10.02432937,38.88010404,"Lindi","vwc","enough",250,"Other","Other"
"784",25608,"non-functional",-10.02223096,38.49497705,"Lindi","vwc","dry",280,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"785",23753,"functional-needs-repair",-10.02067186,38.74766367,"Lindi","vwc","insufficient",510,"Other","GOVERNMENT OF TANZANIA"
"786",46931,"functional",-10.01888558,38.40529534,"Lindi","vwc","enough",350,"Other","Other"
"787",8188,"functional",-10.03272149,38.88173597,"Lindi","vwc","enough",125,"Other","Other"
"788",7792,"functional",-9.90720056,38.99618401,"Lindi","vwc","seasonal",210,"Other","Other"
"789",53879,"non-functional",-10.02533319,38.87921278,"Lindi","vwc","enough",260,"Other","Other"
"790",52511,"functional",-9.8894606,39.0346785,"Lindi","vwc","insufficient",95,"Other","TASAF"
"791",37203,"non-functional",-10.02654673,38.88401416,"Lindi","vwc","enough",120,"Other","Other"
"792",10141,"functional",-10.52108738,38.87532665,"Lindi","vwc","insufficient",750,"Other","TASAF"
"793",25836,"non-functional",-9.98415987,38.90319823,"Lindi","vwc","enough",1,"Other","TASAF"
"794",20440,"non-functional",-9.78082925,38.56063077,"Lindi","vwc","dry",250,"DWE","GOVERNMENT OF TANZANIA"
"795",12374,"non-functional",-10.0263024,38.88654109,"Lindi","vwc","enough",130,"Other","Other"
"796",50235,"non-functional",-9.77602913,38.56325288,"Lindi","vwc","dry",250,"DWE","GOVERNMENT OF TANZANIA"
"797",18735,"functional",-9.90762694,38.99648019,"Lindi","vwc","seasonal",380,"Other","Other"
"798",26439,"non-functional",-10.08885317,38.58919941,"Lindi","vwc","dry",502,"Other","GOVERNMENT OF TANZANIA"
"799",17252,"non-functional",-10.16885384,38.49612696,"Lindi","vwc","insufficient",5050,"Other","GOVERNMENT OF TANZANIA"
"800",27016,"functional",-10.03302716,38.88379789,"Lindi","vwc","enough",260,"Other","Other"
"801",46565,"non-functional",-10.16351716,38.50424615,"Lindi","vwc","dry",300,"Other","Other"
"802",67278,"non-functional",-10.16447677,38.50499133,"Lindi","vwc","dry",385,"Other","GOVERNMENT OF TANZANIA"
"803",69953,"functional",-9.90795364,38.99708965,"Lindi","vwc","enough",650,"Other","Other"
"804",17708,"non-functional",-10.40504107,39.02024675,"Lindi","vwc","enough",690,"Other","Other"
"805",1022,"non-functional",-9.77742402,38.56419312,"Lindi","vwc","dry",250,"DWE","GOVERNMENT OF TANZANIA"
"806",49558,"non-functional",-9.94393715,38.94968652,"Lindi","vwc","enough",620,"Other","Other"
"807",37686,"non-functional",-9.3239539,38.09254888,"Lindi","vwc","dry",250,"Other","Other"
"808",6455,"non-functional",-10.02519442,38.8792764,"Lindi","vwc","enough",250,"Other","Other"
"809",33580,"functional",-9.89707914,39.03846258,"Lindi","vwc","insufficient",250,"Other","TASAF"
"810",63441,"non-functional",-10.16260783,38.50517948,"Lindi","vwc","insufficient",420,"Other","Other"
"811",6881,"functional",-10.02073676,38.40725485,"Lindi","vwc","enough",350,"Other","Other"
"812",29954,"non-functional",-9.99117462,38.91478847,"Lindi","vwc","enough",350,"Other","TASAF"
"813",36163,"non-functional",-9.21065328,38.65692706,"Lindi","vwc","enough",256,"DWE","GOVERNMENT OF TANZANIA"
"814",5860,"non-functional",-10.49101086,38.89864783,"Lindi","vwc","enough",430,"Other","Other"
"815",27188,"non-functional",-10.40488076,39.02001529,"Lindi","vwc","enough",1839,"Other","Other"
"816",29275,"non-functional",-10.02889231,38.88099374,"Lindi","vwc","enough",100,"Other","Other"
"817",30757,"functional",-10.56500673,39.67159361,"Lindi","vwc","enough",1,"Other","Other"
"818",10388,"non-functional",-9.90170272,39.07935127,"Lindi","wua","unknown",185,"Other","Other"
"819",33512,"non-functional",-10.16588599,38.5075859,"Lindi","vwc","seasonal",345,"Other","Other"
"820",11083,"non-functional",-9.9785636,38.95307881,"Lindi","vwc","enough",820,"Other","Other"
"821",34577,"non-functional",-9.94378783,38.94958835,"Lindi","vwc","enough",850,"Other","Other"
"822",48249,"non-functional",-10.16396881,38.50356918,"Lindi","vwc","dry",229,"Other","GOVERNMENT OF TANZANIA"
"823",52666,"non-functional",-10.0279789,38.87958972,"Lindi","vwc","insufficient",240,"Other","Other"
"824",21601,"functional",-9.95605338,39.33086097,"Lindi","wua","enough",456,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"825",11444,"non-functional",-10.1653219,38.50762149,"Lindi","vwc","dry",305,"Other","Other"
"826",61024,"non-functional",-10.0294057,38.88275887,"Lindi","vwc","enough",150,"Other","Other"
"827",11984,"non-functional",-10.49107879,38.89868754,"Lindi","vwc","enough",510,"Other","Other"
"828",55579,"functional",-9.89962397,39.03890609,"Lindi","vwc","insufficient",640,"Other","TASAF"
"829",3084,"functional",-10.01674431,38.41002265,"Lindi","parastatal","enough",156,"Other","Other"
"830",7348,"non-functional",-10.36165631,39.05224907,"Lindi","vwc","enough",195,"Other","Other"
"831",37161,"non-functional",-9.96232691,38.96068263,"Lindi","vwc","dry",380,"Other","Other"
"832",5774,"non-functional",-10.4721971,38.91652824,"Lindi","vwc","enough",380,"Other","Other"
"833",25528,"non-functional",-10.36061989,39.05230565,"Lindi","vwc","enough",460,"Other","Other"
"834",38765,"non-functional",-10.49115043,38.89876375,"Lindi","vwc","enough",460,"Other","Other"
"835",66387,"functional-needs-repair",-9.95436183,39.33116089,"Lindi","wua","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"836",18918,"non-functional",-10.02745391,38.88583369,"Lindi","vwc","enough",140,"Other","Other"
"837",48156,"functional",-9.89810066,39.03831218,"Lindi","vwc","insufficient",210,"Other","TASAF"
"838",57058,"functional",-10.03340377,38.8888497,"Lindi","vwc","insufficient",220,"Other","Other"
"839",11865,"non-functional",-10.16645172,38.50449931,"Lindi","vwc","dry",125,"Other","GOVERNMENT OF TANZANIA"
"840",310,"non-functional",-10.49086971,38.8988076,"Lindi","vwc","enough",250,"Other","Other"
"841",38108,"non-functional",-9.96200257,38.96132691,"Lindi","vwc","enough",350,"Other","Other"
"842",28887,"non-functional",-10.08956484,38.58987216,"Lindi","vwc","dry",560,"Other","GOVERNMENT OF TANZANIA"
"843",56213,"non-functional",-10.35936411,39.05307795,"Lindi","vwc","enough",950,"Other","Other"
"844",2508,"functional-needs-repair",-9.9516624,39.32700758,"Lindi","wua","enough",83,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"845",72872,"non-functional",-8.55106884,38.92683157,"Lindi","vwc","enough",200,"DWE","GOVERNMENT OF TANZANIA"
"846",20076,"functional",-10.37621801,39.60818085,"Lindi","vwc","insufficient",234,"Other","Other"
"847",52391,"non-functional",-10.16358895,38.51353915,"Lindi","vwc","seasonal",260,"Other","GOVERNMENT OF TANZANIA"
"848",62192,"non-functional",-10.16597786,38.50609673,"Lindi","vwc","dry",350,"Other","GOVERNMENT OF TANZANIA"
"849",17496,"non-functional",-10.35793937,39.05445791,"Lindi","vwc","dry",560,"Other","Other"
"850",43114,"non-functional",-10.16934787,38.50654286,"Lindi","vwc","dry",200,"Other","GOVERNMENT OF TANZANIA"
"851",1071,"non-functional",-10.16551001,38.50491253,"Lindi","vwc","dry",247,"Other","GOVERNMENT OF TANZANIA"
"852",17721,"non-functional",-10.16502743,38.50643442,"Lindi","vwc","dry",255,"Other","GOVERNMENT OF TANZANIA"
"853",24046,"non-functional",-9.96216226,38.96088541,"Lindi","vwc","enough",600,"Other","Other"
"854",36601,"non-functional",-9.97657736,38.95410247,"Lindi","vwc","enough",650,"Other","Other"
"855",34440,"non-functional",-10.47223611,38.91662149,"Lindi","vwc","enough",2600,"Other","Other"
"856",14914,"functional-needs-repair",-9.95321326,39.32834964,"Lindi","wua","enough",63,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"857",26813,"functional",-9.94919375,39.32504009,"Lindi","wua","enough",230,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"858",6482,"functional",-9.95031775,39.32653336,"Lindi","parastatal","enough",1,"Other","Other"
"859",6456,"functional",-9.95560677,39.32939681,"Lindi","wua","enough",235,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"860",48508,"non-functional",-9.32701931,38.0979103,"Lindi","vwc","dry",250,"Other","Other"
"861",63479,"non-functional",-10.53174296,38.86508101,"Lindi","vwc","insufficient",340,"Other","GOVERNMENT OF TANZANIA"
"862",57032,"non-functional",-10.35834378,39.05399604,"Lindi","vwc","enough",350,"Other","Other"
"863",1537,"non-functional",-10.47230493,38.91646374,"Lindi","vwc","enough",430,"Other","Other"
"864",49324,"non-functional",-10.0969543,38.89972602,"Lindi","vwc","insufficient",580,"Other","Other"
"865",67976,"non-functional",-9.97721184,38.95406901,"Lindi","vwc","insufficient",580,"Other","Other"
"866",61066,"non-functional",-10.53066677,38.86930089,"Lindi","vwc","insufficient",300,"Other","GOVERNMENT OF TANZANIA"
"867",935,"non-functional",-9.98744298,38.94796904,"Lindi","vwc","enough",350,"Other","Other"
"868",67255,"non-functional",-10.52392501,38.87148678,"Lindi","vwc","dry",400,"Other","Other"
"869",54313,"non-functional",-10.52912746,38.86887118,"Lindi","vwc","insufficient",230,"Other","GOVERNMENT OF TANZANIA"
"870",23731,"functional-needs-repair",-10.01536281,38.40677319,"Lindi","parastatal","insufficient",325,"Other","TASAF"
"871",15230,"non-functional",-9.97796994,38.95382519,"Lindi","vwc","enough",860,"Other","Other"
"872",69915,"non-functional",-10.47224057,38.91658318,"Lindi","vwc","enough",1300,"Other","Other"
"873",59972,"non-functional",-9.97495178,38.97019643,"Lindi","vwc","insufficient",2300,"Other","Other"
"874",63156,"functional-needs-repair",-9.95025532,39.32514001,"Lindi","wua","enough",1,"Other","Other"
"875",65186,"non-functional",-10.12363505,38.64615254,"Lindi","vwc","dry",190,"Other","Other"
"876",40459,"non-functional",-10.47227903,38.91655025,"Lindi","vwc","enough",500,"Other","Other"
"877",46952,"non-functional",-10.09093861,38.57399669,"Lindi","vwc","dry",502,"Other","GOVERNMENT OF TANZANIA"
"878",12300,"non-functional",-9.97854755,38.96553799,"Lindi","vwc","enough",1300,"Other","Other"
"879",42735,"non-functional",-10.47232406,38.91663256,"Lindi","vwc","enough",1500,"Other","Other"
"880",72027,"non-functional",-9.98741112,38.96869977,"Lindi","vwc","insufficient",2100,"Other","Other"
"881",65637,"non-functional",-9.78560204,38.50477224,"Lindi","vwc","dry",350,"Other","Other"
"882",41170,"non-functional",-9.9008629,39.03651313,"Lindi","vwc","insufficient",230,"Other","Other"
"883",44081,"non-functional",-10.1673515,38.50649346,"Lindi","vwc","dry",270,"Other","GOVERNMENT OF TANZANIA"
"884",58733,"non-functional",-10.09797308,38.90038118,"Lindi","vwc","insufficient",620,"Other","Other"
"885",8739,"non-functional",-10.53320694,38.86156879,"Lindi","vwc","insufficient",230,"Other","GOVERNMENT OF TANZANIA"
"886",64040,"non-functional",-10.12920922,38.86564777,"Lindi","vwc","insufficient",685,"Other","Other"
"887",42959,"functional-needs-repair",-9.94576837,39.32440422,"Lindi","wua","enough",1,"Other","Other"
"888",40338,"non-functional",-10.35693505,39.0580686,"Lindi","vwc","insufficient",580,"Other","Other"
"889",56696,"non-functional",-9.98828534,38.96847702,"Lindi","vwc","enough",2350,"Other","Other"
"890",5322,"non-functional",-10.53178284,38.86182033,"Lindi","vwc","insufficient",305,"Other","GOVERNMENT OF TANZANIA"
"891",19935,"functional",-9.93901526,39.3163769,"Lindi","wua","enough",423,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"892",47628,"non-functional",-10.05945962,38.92990973,"Lindi","vwc","enough",680,"Other","Other"
"893",52990,"functional",-10.09752982,38.9009262,"Lindi","vwc","enough",950,"Other","Other"
"894",42553,"non-functional",-10.53239659,38.8599879,"Lindi","vwc","insufficient",205,"Other","GOVERNMENT OF TANZANIA"
"895",65558,"non-functional",-9.34062148,38.09558473,"Lindi","vwc","dry",250,"Other","Other"
"896",69143,"non-functional",-10.35585909,39.05930844,"Lindi","vwc","insufficient",590,"Other","Other"
"897",29776,"non-functional",-10.12675343,38.64525085,"Lindi","vwc","dry",215,"Other","Other"
"898",27988,"functional",-10.53367854,38.86213059,"Lindi","vwc","insufficient",400,"Other","TASAF"
"899",26649,"functional",-9.98803712,38.96797258,"Lindi","vwc","enough",2560,"Other","Other"
"900",63683,"non-functional",-9.9421049,39.3217251,"Lindi","wua","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
"901",40149,"non-functional",-10.53119988,38.86343854,"Lindi","vwc","insufficient",65,"Other","GOVERNMENT OF TANZANIA"
